school_type,average_act
Regular School,21.0805860805861
Regular School,20.2014652014652
Regular School,22.5946275946276
Regular School,19.4
Regular School,21.1
Regular School,25.01221001221
Regular School,16.2454212454212
Regular School,16.5873015873016
Regular School,21.0
Regular School,21.031746031746
Regular School,23.1562881562882
Regular School,17.2
Regular School,16.3431013431013
Regular School,18.3211233211233
Regular School,19.3
Regular School,20.1037851037851
Regular School,26.8681318681319
Regular School,23.0
Regular School,19.8
Regular School,18.5
Regular School,19.0537240537241
Regular School,21.8
Regular School,19.957264957265
Regular School,24.8901098901099
Regular School,20.1
Regular School,18.6
Regular School,15.9035409035409
Regular School,17.7350427350427
Regular School,17.4664224664225
Regular School,16.1
Regular School,19.3711843711844
Regular School,20.1526251526252
Regular School,22.1
Regular School,19.3223443223443
Regular School,19.2002442002442
Regular School,14.0
Regular School,21.4
Regular School,22.6
Regular School,17.4
Regular School,20.4945054945055
Regular School,20.4
Regular School,22.7655677655678
Regular School,17.9
Alternative School,19.5
Regular School,16.4896214896215
Regular School,25.1587301587302
Regular School,18.956043956044
Regular School,20.1
Regular School,17.4
Regular School,17.4
Regular School,15.7081807081807
Regular School,22.1
Regular School,23.1318681318681
Regular School,22.0
Regular School,23.0
Regular School,16.6
Regular School,18.9
Regular School,15.7
Regular School,22.960927960928
Regular School,17.5152625152625
Regular School,20.0
Regular School,16.050061050061
Regular School,16.3431013431013
Regular School,21.0927960927961
Regular School,19.1
Regular School,22.6678876678877
Regular School,20.0
Regular School,24.3772893772894
Regular School,22.6923076923077
Regular School,19.4444444444444
Regular School,18.8583638583639
Regular School,22.5946275946276
Regular School,14.9
Regular School,22.4
Regular School,18.8
Regular School,25.9401709401709
Regular School,22.0818070818071
Regular School,17.6
Regular School,20.9072039072039
Regular School,21.6178266178266
Regular School,19.6
Regular School,21.4224664224664
Regular School,18.5
Regular School,22.960927960928
Regular School,18.0769230769231
Regular School,20.7631257631258
Regular School,23.4737484737485
Regular School,25.0
Regular School,20.1526251526252
Regular School,23.0
Regular School,21.8
Regular School,20.7
Regular School,20.1282051282051
Regular School,23.0830280830281
Regular School,21.1538461538462
Regular School,22.0
Regular School,21.1782661782662
Regular School,23.5
Regular School,21.8864468864469
Regular School,23.3
Regular School,23.5470085470085
Regular School,25.964590964591
Regular School,19.7863247863248
Regular School,20.0
Regular School,22.2
Regular School,23.7912087912088
Regular School,23.0
Regular School,21.2759462759463
Regular School,23.9
Regular School,22.1
Regular School,22.4969474969475
Regular School,25.6
Regular School,19.6398046398046
Regular School,26.6483516483516
Regular School,17.8327228327228
Regular School,20.0
Regular School,23.0
Regular School,19.3467643467643
Regular School,22.5702075702076
Regular School,22.008547008547
Regular School,19.7912087912088
Regular School,20.5921855921856
Regular School,20.9096459096459
Regular School,20.0
Regular School,16.0744810744811
Alternative School,12.9
Regular School,16.2698412698413
Regular School,20.3724053724054
Regular School,20.0
Regular School,20.2747252747253
Regular School,19.6642246642247
Regular School,15.0488400488401
Regular School,21.1
Regular School,14.5
Regular School,16.978021978022
Regular School,17.2
Regular School,21.4957264957265
Regular School,16.5
Regular School,23.0
Regular School,16.025641025641
Regular School,19.3
Regular School,20.1770451770452
Regular School,19.4
Regular School,18.5
Regular School,19.2
Regular School,15.996336996337
Regular School,22.1306471306471
Regular School,26.5262515262515
Regular School,21.4
Regular School,23.034188034188
Regular School,19.9
Regular School,15.0
Regular School,17.8522588522588
Regular School,21.7887667887668
Regular School,18.3943833943834
Regular School,21.2026862026862
Regular School,16.0744810744811
Regular School,21.2
Regular School,20.6
Regular School,23.1074481074481
Regular School,16.1
Regular School,19.3
Regular School,18.8
Regular School,21.0
Regular School,13.7545787545788
Regular School,18.0
Regular School,21.9
Regular School,24.0
Regular School,25.4273504273504
Regular School,19.9084249084249
Regular School,12.3626373626374
Regular School,26.5995115995116
Regular School,22.9
Regular School,18.5
Regular School,22.8
Regular School,18.7118437118437
Regular School,15.5616605616606
Regular School,20.0
Regular School,20.6654456654457
Regular School,22.8144078144078
Regular School,15.7326007326007
Regular School,20.3724053724054
Regular School,13.5103785103785
Regular School,22.1062271062271
Regular School,20.6410256410256
Regular School,21.2
Regular School,16.1
Regular School,21.3443223443223
Regular School,19.7619047619048
Regular School,23.6
Regular School,16.0989010989011
Regular School,21.3980463980464
Regular School,19.981684981685
Regular School,17.6862026862027
Regular School,22.2
Regular School,18.4432234432234
Regular School,23.7912087912088
Regular School,20.0
Regular School,22.8
Regular School,18.2234432234432
Regular School,18.7
Regular School,18.2722832722833
Regular School,24.6947496947497
Regular School,13.6
Regular School,20.7875457875458
Regular School,19.1221001221001
Regular School,20.3
Regular School,21.3003663003663
Regular School,20.1526251526252
Regular School,20.6
Regular School,20.7
Regular School,15.0976800976801
Regular School,22.0
Regular School,17.4908424908425
Regular School,26.3064713064713
Regular School,18.9
Regular School,23.0
Regular School,21.8620268620269
Regular School,18.2234432234432
Regular School,14.8266178266178
Regular School,21.2368742368742
Regular School,20.8
Regular School,23.034188034188
Regular School,17.5
Regular School,14.0
Regular School,19.8327228327228
Regular School,19.2979242979243
Regular School,18.3943833943834
Regular School,18.5164835164835
Regular School,18.9
Regular School,25.01221001221
Regular School,19.7374847374847
Regular School,21.4957264957265
Regular School,21.1782661782662
Regular School,20.1037851037851
Regular School,21.3980463980464
Regular School,20.6
Regular School,19.5665445665446
Regular School,24.5970695970696
Regular School,28.5042735042735
Regular School,20.030525030525
Regular School,20.0
Regular School,21.4713064713065
Regular School,19.5
Regular School,20.2258852258852
Regular School,25.2075702075702
Regular School,19.3223443223443
Regular School,23.0586080586081
Regular School,15.4639804639805
Regular School,18.5
Regular School,20.0
Regular School,22.4969474969475
Regular School,18.5
Regular School,18.0
Regular School,17.3199023199023
Regular School,20.7875457875458
Regular School,19.4444444444444
Regular School,19.6398046398046
Regular School,15.4884004884005
Regular School,20.1
Regular School,21.6422466422466
Regular School,19.9
Regular School,20.6898656898657
Regular School,21.0
Regular School,18.9
Regular School,20.2503052503052
Regular School,15.4
Regular School,21.9108669108669
Regular School,18.9340659340659
Regular School,22.0
Regular School,20.5
Regular School,15.0
Regular School,24.1819291819292
Regular School,21.2100122100122
Regular School,22.4725274725275
Regular School,21.8
Regular School,21.7399267399267
Regular School,14.5848595848596
Regular School,20.5213675213675
Regular School,22.0
Regular School,21.0
Regular School,20.7997557997558
Regular School,22.4
Regular School,18.9
Regular School,22.7
Regular School,21.6
Regular School,17.9
Regular School,17.1
Regular School,20.8608058608059
Regular School,21.6
Regular School,18.0
Regular School,21.1538461538462
Regular School,20.5
Regular School,21.0
Regular School,19.4688644688645
Regular School,21.1294261294261
Regular School,19.0
Regular School,21.974358974359
Regular School,22.0
Regular School,20.0
Regular School,17.9
Regular School,16.6
Regular School,20.6410256410256
Regular School,19.1
Regular School,20.8119658119658
Regular School,20.5726495726496
Regular School,21.6422466422466
Regular School,21.0
Regular School,21.2515262515263
Regular School,22.2039072039072
Regular School,20.5677655677656
Regular School,23.0
Regular School,21.031746031746
Regular School,20.0549450549451
Regular School,20.9340659340659
Regular School,23.0
Regular School,22.2771672771673
Regular School,18.6
Regular School,20.2991452991453
Regular School,20.0
Regular School,18.7362637362637
Regular School,19.3
Regular School,19.4932844932845
Regular School,19.4
Regular School,17.5
Regular School,17.1489621489621
Regular School,16.2698412698413
Regular School,21.5689865689866
Regular School,19.3956043956044
Regular School,18.5
Regular School,22.9365079365079
Regular School,17.8815628815629
Regular School,22.4
Regular School,18.3455433455433
Regular School,20.5921855921856
Regular School,21.4
Regular School,22.9120879120879
Regular School,19.0
Regular School,19.5
Regular School,20.4
Regular School,22.5946275946276
Regular School,23.5714285714286
Regular School,21.1
Regular School,14.0
Regular School,26.2332112332112
Regular School,21.0
Regular School,19.8595848595849
Regular School,19.7619047619048
Regular School,21.1294261294261
Regular School,19.6764346764347
Regular School,17.5030525030525
Regular School,20.3235653235653
Regular School,21.6910866910867
Regular School,19.0
Regular School,27.6495726495726
Regular School,17.3443223443223
Regular School,18.7
Regular School,21.3247863247863
Regular School,22.0
Regular School,13.6324786324786
Regular School,18.1648351648352
Regular School,19.8
Regular School,24.035409035409
Regular School,19.8351648351648
Regular School,20.1526251526252
Regular School,27.5
Regular School,20.3
Regular School,17.8
Regular School,20.3724053724054
Regular School,24.0
Regular School,18.8583638583639
Regular School,20.6288156288156
Regular School,22.4236874236874
Regular School,21.3003663003663
Regular School,23.0
Regular School,22.4969474969475
Regular School,18.6
Regular School,19.7
Regular School,19.8351648351648
Regular School,14.5115995115995
Regular School,17.3443223443223
Regular School,21.0805860805861
Regular School,17.1978021978022
Regular School,26.3
Regular School,21.3492063492064
Regular School,20.2
Regular School,24.0
Regular School,18.4432234432234
Regular School,22.1
Regular School,15.3174603174603
Regular School,20.6410256410256
Regular School,19.5177045177045
Regular School,22.0
Regular School,23.4493284493284
Regular School,22.9365079365079
Regular School,24.5
Regular School,17.9
Regular School,19.6715506715507
Regular School,18.7606837606838
Regular School,18.1746031746032
Regular School,21.4371184371184
Regular School,17.026862026862
Regular School,15.9279609279609
Regular School,23.8
Regular School,20.2
Regular School,21.0
Regular School,21.9
Regular School,19.2002442002442
Regular School,16.1721611721612
Regular School,20.1
Regular School,21.8620268620269
Regular School,22.1794871794872
Regular School,22.7
Regular School,15.7570207570208
Regular School,20.3
Regular School,27.5030525030525
Regular School,19.0781440781441
Regular School,24.1086691086691
Regular School,21.0
Regular School,20.1
Regular School,23.4493284493284
Regular School,30.9462759462759
Regular School,20.6898656898657
Regular School,25.1098901098901
Regular School,21.3492063492064
Regular School,21.3247863247863
Regular School,17.5885225885226
Regular School,19.0
Regular School,19.5421245421245
Regular School,20.2
Regular School,21.0
Regular School,15.8058608058608
Regular School,23.0
Regular School,22.3
Regular School,21.0805860805861
Regular School,16.6849816849817
Regular School,23.3760683760684
Regular School,15.5128205128205
Regular School,20.8119658119658
Regular School,21.9
Regular School,20.8
Regular School,23.6202686202686
Regular School,22.3260073260073
Regular School,23.4981684981685
Regular School,16.0
Regular School,21.4224664224664
Regular School,21.2515262515263
Regular School,17.979242979243
Regular School,21.9108669108669
Regular School,24.5482295482295
Regular School,19.9328449328449
Regular School,14.9
Regular School,18.4
Regular School,17.0
Regular School,15.9279609279609
Regular School,21.8571428571429
Regular School,18.4
Regular School,17.4
Regular School,22.0
Regular School,16.8803418803419
Regular School,16.3675213675214
Regular School,18.6
Regular School,21.7155067155067
Regular School,24.5970695970696
Regular School,21.1147741147741
Regular School,19.1758241758242
Regular School,17.5152625152625
Regular School,21.0
Regular School,21.4
Regular School,22.960927960928
Regular School,20.9096459096459
Regular School,21.4468864468864
Regular School,19.957264957265
Regular School,18.9
Regular School,22.7
Regular School,20.2
Regular School,21.3003663003663
Regular School,18.9
Regular School,23.4
Regular School,16.7582417582418
Regular School,24.3528693528694
Regular School,20.2991452991453
Regular School,19.6
Regular School,27.1
Regular School,21.0
Regular School,18.7
Regular School,24.5726495726496
Regular School,19.9
Regular School,22.3015873015873
Regular School,20.0549450549451
Regular School,23.2
Regular School,18.6
Regular School,19.1
Regular School,21.0
Regular School,18.8339438339438
Regular School,22.2771672771673
Regular School,16.6630036630037
Regular School,16.8803418803419
Regular School,16.7826617826618
Regular School,17.6617826617827
Regular School,20.6385836385836
Regular School,20.2014652014652
Regular School,21.1782661782662
Regular School,21.8620268620269
Regular School,24.8
Regular School,13.8522588522589
Regular School,20.2991452991453
Regular School,21.1782661782662
Regular School,20.0
Regular School,19.8595848595849
Regular School,19.1
Regular School,19.4
Regular School,27.0
Regular School,23.6
Regular School,20.4456654456654
Regular School,20.7387057387057
Regular School,17.7838827838828
Regular School,22.2039072039072
Regular School,20.8852258852259
Regular School,20.0
Regular School,16.2942612942613
Regular School,14.8534798534799
Regular School,21.3980463980464
Regular School,18.8827838827839
Regular School,20.3724053724054
Regular School,22.0
Regular School,15.9035409035409
Regular School,16.0
Regular School,23.2539682539683
Regular School,21.7887667887668
Regular School,18.5897435897436
Regular School,17.1
Regular School,28.4798534798535
Regular School,18.2967032967033
Regular School,18.1501831501831
Regular School,22.4
Regular School,18.2
Regular School,20.3235653235653
Regular School,20.982905982906
Regular School,22.5
Regular School,19.9
Regular School,14.5897435897436
Regular School,18.4
Regular School,15.0
Regular School,14.9
Regular School,18.4
Regular School,21.5201465201465
Regular School,16.050061050061
Regular School,19.4
Regular School,22.6
Regular School,18.8
Regular School,21.5201465201465
Regular School,18.7362637362637
Regular School,22.5946275946276
Regular School,17.3687423687424
Regular School,23.0
Regular School,17.5
Regular School,22.2
Regular School,22.2039072039072
Regular School,22.4
Regular School,13.4
Regular School,21.4
Regular School,17.7
Regular School,21.0
Regular School,18.3870573870574
Regular School,18.3
Regular School,21.7
Regular School,17.9
Regular School,24.0
Regular School,21.1538461538462
Regular School,21.3003663003663
Regular School,23.1
Regular School,20.0
Regular School,22.960927960928
Regular School,15.8
Regular School,22.0
Regular School,20.2
Regular School,23.8547008547009
Regular School,21.8131868131868
Regular School,15.8
Regular School,18.7
Regular School,24.0
Regular School,22.2283272283272
Regular School,22.4
Regular School,13.4859584859585
Regular School,20.3
Regular School,22.032967032967
Regular School,18.5
Regular School,21.6
Regular School,20.5
Regular School,21.0
Regular School,19.2979242979243
Regular School,22.2771672771673
Regular School,22.5213675213675
Regular School,22.4969474969475
Regular School,14.8534798534799
Regular School,20.1
Regular School,24.1
Regular School,18.4432234432234
Regular School,16.3675213675214
Regular School,15.1465201465201
Regular School,21.1294261294261
Regular School,17.4664224664225
Regular School,18.1013431013431
Regular School,16.9047619047619
Regular School,19.6642246642247
Regular School,20.2307692307692
Regular School,21.8131868131868
Regular School,19.6
Regular School,22.5457875457875
Regular School,18.3455433455433
Regular School,21.5445665445665
Regular School,20.5
Regular School,19.9328449328449
Regular School,20.1
Regular School,19.2
Regular School,18.0
Regular School,21.4
Regular School,21.9108669108669
Regular School,24.2307692307692
Regular School,19.0
Regular School,25.0
Regular School,15.8547008547009
Regular School,20.1
Regular School,19.2002442002442
Regular School,20.1770451770452
Regular School,16.0
Regular School,19.0
Regular School,22.7899877899878
Regular School,18.8241758241758
Regular School,22.1306471306471
Regular School,18.0
Regular School,17.6
Regular School,21.0805860805861
Regular School,21.3980463980464
Regular School,21.5934065934066
Regular School,26.1355311355311
Regular School,19.9
Regular School,20.8608058608059
Regular School,19.6886446886447
Regular School,14.6
Regular School,17.7106227106227
Regular School,20.5
Regular School,22.0
Regular School,19.9
Regular School,21.7
Regular School,20.3724053724054
Regular School,24.0
Regular School,20.4
Regular School,20.7
Regular School,18.970695970696
Regular School,17.8083028083028
Regular School,17.9
Regular School,18.7606837606838
Regular School,22.7899877899878
Regular School,19.8840048840049
Regular School,17.9
Regular School,19.2
Regular School,21.5201465201465
Regular School,20.6166056166056
Regular School,20.3
Regular School,21.6666666666667
Regular School,19.3
Regular School,23.4737484737485
Regular School,19.9
Regular School,22.0
Regular School,18.3
Regular School,23.8888888888889
Regular School,23.0
Regular School,20.2014652014652
Regular School,21.8620268620269
Regular School,18.980463980464
Regular School,21.0
Regular School,22.3
Regular School,18.8
Regular School,22.8
Regular School,19.5
Regular School,22.0
Regular School,20.5970695970696
Regular School,21.3003663003663
Regular School,17.4
Regular School,20.4578754578755
Regular School,20.2
Regular School,21.4713064713065
Regular School,18.4920634920635
Regular School,17.8571428571429
Regular School,19.8107448107448
Regular School,18.6874236874237
Regular School,17.6
Regular School,23.3028083028083
Regular School,24.6214896214896
Regular School,19.2002442002442
Regular School,21.031746031746
Regular School,15.4
Regular School,20.5921855921856
Regular School,19.5
Regular School,24.6459096459096
Regular School,20.2
Regular School,19.6
Regular School,20.1037851037851
Regular School,22.2283272283272
Regular School,21.3247863247863
Regular School,18.5164835164835
Regular School,22.5946275946276
Regular School,23.8
Regular School,18.4
Regular School,19.7130647130647
Regular School,22.0818070818071
Regular School,15.5128205128205
Regular School,21.0
Regular School,20.2747252747253
Regular School,19.2
Regular School,17.7
Regular School,19.5421245421245
Regular School,28.968253968254
Regular School,22.8876678876679
Regular School,27.3687423687424
Regular School,15.02442002442
Regular School,19.1025641025641
Regular School,24.8656898656899
Regular School,20.5921855921856
Regular School,17.1
Regular School,21.5689865689866
Regular School,23.1562881562882
Regular School,22.7655677655678
Regular School,22.9
Regular School,17.6862026862027
Regular School,15.5
Regular School,20.030525030525
Regular School,16.6117216117216
Regular School,21.6056166056166
Regular School,21.0
Regular School,25.8913308913309
Regular School,16.978021978022
Regular School,19.2735042735043
Regular School,20.8608058608059
Regular School,23.3
Regular School,16.1965811965812
Regular School,21.3
Regular School,21.4957264957265
Regular School,21.1782661782662
Regular School,17.2466422466422
Regular School,22.4
Regular School,17.6862026862027
Regular School,20.1037851037851
Regular School,22.0573870573871
Regular School,25.6
Regular School,19.1
Regular School,22.8144078144078
Regular School,19.0
Regular School,21.0
Regular School,21.4713064713065
Regular School,21.0
Regular School,14.5604395604396
Regular School,22.0573870573871
Regular School,21.7
Regular School,20.9
Regular School,16.0
Regular School,19.1269841269841
Regular School,19.2979242979243
Regular School,15.3174603174603
Regular School,19.8
Regular School,22.1550671550672
Regular School,20.0
Regular School,24.0
Regular School,18.5164835164835
Regular School,18.5897435897436
Regular School,19.0
Regular School,23.9
Regular School,20.5677655677656
Regular School,17.7350427350427
Regular School,21.1294261294261
Regular School,23.962148962149
Regular School,21.8
Regular School,20.0549450549451
Regular School,15.8791208791209
Regular School,19.7130647130647
Regular School,17.1489621489621
Regular School,18.5653235653236
Regular School,21.4224664224664
Regular School,25.8424908424908
Regular School,19.2735042735043
Regular School,18.4
Regular School,23.2051282051282
Regular School,26.8
Regular School,21.5
Regular School,21.4713064713065
Regular School,19.3
Regular School,24.8168498168498
Regular School,18.1
Regular School,16.3919413919414
Regular School,22.0
Regular School,22.3504273504273
Regular School,21.6
Regular School,21.2
Regular School,24.8412698412698
Regular School,20.1
Regular School,22.960927960928
Regular School,23.4004884004884
Regular School,21.4444444444444
Regular School,19.0
Regular School,23.7179487179487
Regular School,21.7
Regular School,18.4676434676435
Regular School,20.0
Regular School,18.2478632478632
Regular School,17.4908424908425
Regular School,17.0
Regular School,20.4945054945055
Regular School,20.4456654456654
Regular School,19.9328449328449
Regular School,21.4713064713065
Regular School,17.8
Regular School,19.9
Regular School,21.1538461538462
Regular School,20.2991452991453
Regular School,17.4
Regular School,18.6
Regular School,21.8
Regular School,22.7167277167277
Regular School,21.4
Regular School,21.007326007326
Regular School,19.4688644688645
Regular School,23.9377289377289
Regular School,25.4761904761905
Regular School,20.958485958486
Regular School,21.4957264957265
Regular School,20.8705738705739
Regular School,21.6666666666667
Regular School,25.8
Regular School,21.7399267399267
Regular School,17.7106227106227
Regular School,16.2942612942613
Regular School,20.4945054945055
Regular School,15.4
Regular School,18.4
Regular School,23.2783882783883
Regular School,18.2234432234432
Regular School,22.6
Regular School,21.0805860805861
Regular School,22.1550671550672
Regular School,24.2
Regular School,21.0
Regular School,21.8131868131868
Regular School,13.2173382173382
Regular School,19.8
Regular School,18.9072039072039
Regular School,17.8815628815629
Regular School,21.0
Regular School,22.3504273504273
Regular School,23.2
Regular School,18.003663003663
Regular School,17.6373626373626
Regular School,17.7106227106227
Regular School,23.3516483516484
Regular School,23.4737484737485
Regular School,21.959706959707
Regular School,20.6776556776557
Regular School,25.3
Regular School,21.7399267399267
Regular School,19.4
Regular School,21.0
Regular School,21.3003663003663
Regular School,23.8888888888889
Regular School,25.2319902319902
Regular School,19.0
Regular School,19.1025641025641
Regular School,15.4151404151404
Regular School,19.4
Regular School,15.8
Regular School,21.7252747252747
Regular School,20.7
Regular School,22.1794871794872
Regular School,20.5677655677656
Regular School,13.4126984126984
Regular School,18.9072039072039
Regular School,20.8363858363858
Regular School,20.9
Regular School,21.959706959707
Regular School,23.7
Regular School,23.4981684981685
Regular School,15.7
Regular School,25.6227106227106
Regular School,20.3724053724054
Regular School,19.6
Regular School,19.6
Regular School,17.2
Regular School,20.1770451770452
Regular School,21.0561660561661
Regular School,21.031746031746
Regular School,20.2258852258852
Regular School,18.6141636141636
Regular School,15.7
Regular School,19.1269841269841
Regular School,24.3
Regular School,15.5445665445665
Regular School,17.4175824175824
Regular School,21.031746031746
Regular School,20.6166056166056
Regular School,22.1550671550672
Regular School,18.9
Regular School,21.7643467643468
Regular School,19.7
Regular School,14.2
Regular School,16.9
Regular School,17.9
Regular School,16.5384615384615
Regular School,23.4004884004884
Regular School,19.8351648351648
Regular School,18.0525030525031
Regular School,16.4652014652015
Regular School,18.2
Regular School,19.1514041514042
Regular School,24.8
Regular School,22.2625152625153
Regular School,18.2
Regular School,17.9
Regular School,19.004884004884
Regular School,21.1538461538462
Regular School,14.2185592185592
Regular School,18.5653235653236
Alternative School,13.4
Regular School,17.2954822954823
Regular School,25.4761904761905
Regular School,23.2124542124542
Regular School,16.4896214896215
Regular School,23.0
Regular School,19.2735042735043
Regular School,22.2283272283272
Regular School,19.2
Regular School,22.7411477411477
Regular School,23.1318681318681
Regular School,12.8
Regular School,20.8
Regular School,20.8852258852259
Regular School,22.0
Regular School,19.2686202686203
Regular School,19.7130647130647
Regular School,22.8632478632479
Regular School,16.8559218559219
Regular School,21.0
Regular School,24.6947496947497
Regular School,19.5
Regular School,19.7863247863248
Regular School,21.3736263736264
Regular School,27.1367521367521
Regular School,17.7
Regular School,21.7399267399267
Regular School,20.6898656898657
Regular School,17.5
Regular School,21.5201465201465
Regular School,20.2
Regular School,23.0
Regular School,14.5604395604396
Regular School,23.0
Regular School,22.0
Regular School,22.0
Regular School,18.003663003663
Regular School,22.4236874236874
Regular School,18.8
Regular School,21.6910866910867
Regular School,20.6654456654457
Regular School,24.4993894993895
Regular School,23.9133089133089
Regular School,23.0586080586081
Regular School,21.6422466422466
Regular School,24.0
Regular School,23.6446886446886
Regular School,20.0549450549451
Regular School,24.0
Regular School,21.3492063492064
Regular School,21.0805860805861
Regular School,25.3
Regular School,17.0
Regular School,20.6
Regular School,20.9096459096459
Regular School,24.4993894993895
Regular School,22.0
Regular School,18.8
Regular School,21.7399267399267
Regular School,15.2
Regular School,24.98778998779
Regular School,19.3467643467643
Regular School,20.2503052503052
Regular School,18.5653235653236
Regular School,21.7301587301587
Regular School,20.5
Regular School,19.1
Regular School,18.3
Regular School,20.5
Regular School,18.7362637362637
Regular School,22.2771672771673
Regular School,20.0
Regular School,18.2
Regular School,19.004884004884
Regular School,23.2295482295482
Regular School,20.3479853479853
Regular School,21.0
Regular School,15.0
Regular School,19.9
Regular School,20.0
Regular School,20.0
Regular School,23.7423687423687
Regular School,23.4
Regular School,25.0
Regular School,19.4
Regular School,24.1
Regular School,23.5
Regular School,24.8
Regular School,17.3199023199023
Regular School,23.2
Regular School,20.3968253968254
Regular School,16.0
Regular School,15.4
Regular School,21.5445665445665
Regular School,15.8302808302808
Regular School,19.981684981685
Regular School,19.9
Regular School,24.9
Regular School,14.5604395604396
Regular School,18.8827838827839
Regular School,14.7411477411477
Regular School,20.8119658119658
Regular School,17.9
Regular School,17.1
Regular School,23.1
Regular School,21.8
Regular School,17.7
Regular School,20.5
Regular School,17.9
Regular School,21.3003663003663
Regular School,17.6617826617827
Regular School,19.7130647130647
Regular School,21.3
Regular School,15.0
Regular School,20.7631257631258
Regular School,17.6
Regular School,23.7912087912088
Regular School,15.5372405372405
Regular School,19.7863247863248
Regular School,20.7
Regular School,21.6
Regular School,21.4
Regular School,22.4725274725275
Regular School,21.1294261294261
Regular School,21.3736263736264
Regular School,19.5
Regular School,14.7
Regular School,17.5
Regular School,25.0
Regular School,17.002442002442
Regular School,22.7
Regular School,13.5
Regular School,20.3211233211233
Regular School,22.2039072039072
Regular School,20.4700854700855
Regular School,21.1782661782662
Regular School,19.9
Regular School,17.4908424908425
Regular School,24.2307692307692
Regular School,16.4
Regular School,21.0
Regular School,19.1
Regular School,18.9
Regular School,22.7411477411477
Regular School,19.0
Regular School,22.0
Regular School,17.6862026862027
Regular School,20.3
Regular School,19.957264957265
Regular School,18.1
Regular School,16.1965811965812
Regular School,20.6
Regular School,19.0
Regular School,21.9
Regular School,20.0
Alternative School,21.5
Regular School,17.7
Regular School,20.5677655677656
Regular School,21.959706959707
Regular School,25.6959706959707
Regular School,24.5238095238095
Regular School,21.0
Regular School,14.3894993894994
Regular School,17.3
Regular School,18.0769230769231
Regular School,19.8840048840049
Regular School,19.7
Regular School,21.6422466422466
Regular School,16.8
Regular School,23.034188034188
Regular School,21.1
Regular School,20.5433455433455
Regular School,14.8
Regular School,18.980463980464
Regular School,16.9
Regular School,20.7
Regular School,19.8840048840049
Regular School,21.0
Regular School,20.0
Regular School,21.6910866910867
Regular School,24.2
Regular School,17.979242979243
Regular School,21.4102564102564
Regular School,21.0
Regular School,17.0
Regular School,16.2454212454212
Regular School,16.6
Regular School,22.8632478632479
Regular School,21.0
Regular School,22.9
Regular School,17.1978021978022
Regular School,14.1
Regular School,19.9328449328449
Regular School,20.1770451770452
Regular School,19.8
Regular School,18.9
Regular School,23.7
Regular School,19.3711843711844
Regular School,16.978021978022
Regular School,19.6
Regular School,20.958485958486
Regular School,21.6422466422466
Regular School,20.4456654456654
Regular School,18.1013431013431
Regular School,21.7399267399267
Regular School,16.7338217338217
Regular School,20.8
Regular School,17.2222222222222
Regular School,20.1770451770452
Regular School,21.4
Regular School,24.3
Regular School,24.1819291819292
Regular School,18.7704517704518
Regular School,17.3
Regular School,20.5238095238095
Regular School,18.7362637362637
Regular School,16.1965811965812
Regular School,19.9
Regular School,20.7
Regular School,19.1269841269841
Regular School,21.6910866910867
Regular School,21.7399267399267
Regular School,18.4920634920635
Regular School,17.7350427350427
Regular School,20.5921855921856
Regular School,13.046398046398
Regular School,20.6605616605617
Regular School,18.1501831501831
Regular School,19.8107448107448
Regular School,19.3711843711844
Regular School,21.031746031746
Regular School,25.0
Regular School,19.7619047619048
Regular School,20.2503052503052
Regular School,18.8
Regular School,18.0
Regular School,21.3003663003663
Regular School,22.0818070818071
Regular School,19.8351648351648
Regular School,22.3992673992674
Regular School,22.1062271062271
Regular School,19.0
Regular School,20.9
Regular School,19.1514041514042
Regular School,14.6
Regular School,22.8
Regular School,22.0
Regular School,22.8
Regular School,20.1037851037851
Regular School,21.7
Regular School,21.9
Regular School,17.6617826617827
Regular School,20.8119658119658
Regular School,15.5616605616606
Regular School,16.7826617826618
Regular School,22.1
Regular School,19.9328449328449
Regular School,24.0
Regular School,17.3
Regular School,17.5
Regular School,20.0549450549451
Regular School,19.7
Regular School,25.2808302808303
Regular School,19.0
Regular School,22.3748473748474
Regular School,21.959706959707
Regular School,19.8
Regular School,21.4224664224664
Regular School,17.1001221001221
Regular School,20.0
Regular School,19.7374847374847
Regular School,21.4713064713065
Regular School,16.3919413919414
Regular School,21.7643467643468
Regular School,23.3760683760684
Regular School,25.5006105006105
Regular School,19.2246642246642
Regular School,17.7838827838828
Regular School,22.8876678876679
Regular School,22.4481074481074
Regular School,24.035409035409
Regular School,18.5
Regular School,20.2503052503052
Regular School,20.0
Regular School,20.5677655677656
Regular School,19.5909645909646
Regular School,22.2283272283272
Regular School,16.2
Regular School,18.3
Regular School,20.6166056166056
Regular School,19.2490842490842
Regular School,21.1782661782662
Regular School,19.5
Regular School,23.2783882783883
Regular School,15.0732600732601
Regular School,19.9
Regular School,23.4249084249084
Regular School,15.3174603174603
Regular School,17.4420024420024
Regular School,22.2527472527473
Regular School,20.4
Regular School,21.5934065934066
Regular School,19.1758241758242
Regular School,21.031746031746
Regular School,17.6
Regular School,21.8
Regular School,20.9
Regular School,20.2258852258852
Regular School,21.3980463980464
Regular School,19.6153846153846
Regular School,20.6410256410256
Regular School,25.964590964591
Regular School,22.0
Regular School,14.7557997557998
Regular School,20.3675213675214
Regular School,15.5616605616606
Regular School,22.0
Regular School,21.0
Regular School,19.2002442002442
