rate_unemployment,percent_college,percent_married,median_income,percent_lunch,average_act
0.186682520808561,0.572511582198512,0.676833089617715,42475.0,0.463291139240506,19.004884004884
0.0867970660146699,0.851004464285714,0.826086956521739,104728.0,0.633251833740831,18.4188034188034
0.0778443113772455,0.537800687285223,0.836236933797909,44518.0,0.215346534653465,21.1782661782662
0.0943396226415094,0.361814345991561,0.83651804670913,33083.0,0.424698795180723,19.0
0.0663589151759954,0.486986986986987,0.797860962566845,53375.0,0.326347305389222,20.4
0.0268082953970663,0.624523990860624,0.612593383137673,50551.0,0.23943661971831,22.1794871794872
0.0546967895362663,0.478700043917435,0.632027257240204,42872.0,0.326896551724138,21.8180708180708
0.116847826086957,0.317596566523605,0.869565217391304,43056.0,0.360887096774194,21.5
0.104466858789625,0.778541428025964,0.517154811715481,43339.0,0.287216828478964,23.1
0.0808823529411765,0.424103035878565,0.549180327868853,23571.0,0.573809523809524,21.0
0.0655072463768116,0.788739669421488,0.87246963562753,70932.0,0.692064745361232,17.7594627594628
0.120441051738762,0.366035182679296,0.502123142250531,22242.0,0.69097054563013,16.7582417582418
0.0689035350509287,0.455280444669025,0.498064516129032,43281.0,0.690802348336595,19.2735042735043
0.0605302651325663,0.662304336669233,0.819672131147541,60781.0,0.349600336558687,21.2515262515263
0.0979342004590666,0.788336933045356,0.680147058823529,43301.0,0.746113989637306,16.1
0.0847222222222222,0.547159699892819,0.334200260078023,31209.0,0.451327433628319,21.9084249084249
0.193743693239152,0.431626056688215,0.357206012378426,36481.0,0.790262172284644,17.1489621489621
0.189979123173278,0.468790920995199,0.752497225305216,25355.0,0.814275814275814,16.0
0.0548469387755102,0.584656084656085,0.714572864321608,68242.0,0.313195548489666,25.3
0.0748971193415638,0.790389708664397,0.846323529411765,85417.0,0.199180327868852,22.5213675213675
0.366666666666667,0.611650485436893,0.132295719844358,25946.0,0.880622837370242,14.1
0.046594982078853,0.835616438356164,0.929481733220051,119207.0,0.0536864710093057,22.5457875457875
0.17750257997936,0.594296228150874,0.513677811550152,41971.0,0.265407554671968,21.6178266178266
0.106851940584571,0.783875667799903,0.77202868852459,69819.0,0.0952197378565921,24.0598290598291
0.0239880059970015,0.348906986712387,0.603174603174603,38766.0,0.52078032230704,20.982905982906
0.100498338870432,0.622062663185379,0.491902834008097,32776.0,0.967893500391543,17.026862026862
0.039572192513369,0.517723880597015,0.84280303030303,60759.0,0.195195195195195,21.04884004884
0.0566176470588235,0.561681598897312,0.72742474916388,53576.0,0.351190476190476,20.0
0.0715279710548288,0.672432669148237,0.500253164556962,54500.0,0.25607476635514,21.2026862026862
0.114688128772636,0.552288673571667,0.656344410876133,43529.0,0.47,18.0
0.121301775147929,0.556754874651811,0.54013875123885,31157.0,0.70752688172043,18.1
0.12240932642487,0.503095975232198,0.671623296158612,36960.0,0.449438202247191,18.4
0.110216718266254,0.388860500766479,0.54230377166157,28625.0,0.719286657859974,19.8351648351648
0.0489266100848727,0.537117903930131,0.714285714285714,38958.0,0.403189066059225,22.0
0.201336675020886,0.472953216374269,0.497560975609756,23163.0,0.838624338624339,15.9035409035409
0.0701581027667984,0.509034817100044,0.585727525486562,43917.0,0.406032482598608,20.4
0.0458265139116203,0.957697983275947,0.957230142566191,171000.0,0.159950402975821,23.8
0.12914093206064,0.438378378378378,0.567164179104478,41524.0,0.479338842975207,21.0
0.0853189853958494,0.890495867768595,0.947712418300654,24655.0,0.664370695053225,16.5
0.0845951283739302,0.79073432083202,0.501168224299065,38995.0,0.510598503740648,20.7
0.153775743707094,0.762704745905082,0.563617245005258,50373.0,0.278276481149013,21.3492063492064
0.0642201834862385,0.558996262680192,0.811032863849765,51659.0,0.25546875,22.5
0.0446516192345437,0.571644422059934,0.705408515535098,56280.0,0.176207513416816,21.8
0.0820117806977798,0.5809604759881,0.601173020527859,56940.0,0.221698113207547,18.7
0.0922727272727273,0.67338543809132,0.469255663430421,55242.0,0.16191904047976,22.1062271062271
0.155826558265583,0.226680562793121,0.280193236714976,26492.0,0.568862275449102,19.3467643467643
0.114242193450114,0.559504577275175,0.599051008303677,29965.0,0.452449567723343,20.2258852258852
0.0807192042846213,0.475933908045977,0.841759684832567,48235.0,0.384384384384384,23.0
0.0592615575550729,0.335780315388798,0.624695863746959,45134.0,0.993023255813953,18.1257631257631
0.0869976359338061,0.415086388537716,0.620624408703879,47403.0,0.59605026929982,19.5909645909646
0.184283513097072,0.53438352014541,0.470319634703196,52604.0,0.652282990466633,18.1257631257631
0.0169642857142857,0.859461966604824,0.784615384615385,79643.0,0.686567164179104,16.3
0.0344155844155844,0.554796858996244,0.676282051282051,51667.0,0.223816355810617,22.1
0.075028636884307,0.533549783549784,0.63972602739726,57929.0,0.533715925394548,15.6153846153846
0.0649305555555556,0.552027027027027,0.694057226705796,50554.0,0.16452442159383,21.0830280830281
0.166192373363688,0.358302776322682,0.2944,23750.0,0.462915601023018,19.6
0.576124567474048,0.348387096774194,0.129909365558912,3589.0,0.978723404255319,17.0
0.0673575129533679,0.585832246849196,0.53475935828877,57565.0,0.6062789500772,16.8
0.254487856388596,0.362179487179487,0.413483146067416,32217.0,0.511695906432749,19.0
0.0534327430879155,0.793176328502415,0.828185328185328,55152.0,0.329319129226494,21.6910866910867
0.131696428571429,0.291495901639344,0.35688622754491,25011.0,0.553047404063205,22.0
0.0812690134724033,0.73469387755102,0.675619834710744,35846.0,0.191176470588235,22.2527472527473
0.142767295597484,0.484300159659393,0.669565217391304,40948.0,0.422413793103448,20.0
0.098026734563972,0.5833604159896,0.7677793904209,72989.0,0.0791505791505791,22.5457875457875
0.113207547169811,0.651574803149606,0.678048780487805,56250.0,0.293900184842884,19.7
0.0297752808988764,0.590405904059041,0.782377919320595,46288.0,0.166666666666667,22.7
0.0660340055357849,0.447309417040359,0.813014827018122,44521.0,0.28952380952381,21.007326007326
0.0656887755102041,0.575370464997445,0.805687203791469,79102.0,0.282021151586369,19.5
0.0544554455445545,0.9,0.795865633074935,78790.0,0.796428571428571,18.0
0.0400250156347717,0.545161290322581,0.74824355971897,50161.0,0.305084745762712,18.6
0.0778280542986425,0.844341607067732,0.917637271214642,114757.0,0.00368324125230203,24.1330891330891
0.0559440559440559,0.545697487974345,0.589242053789731,39676.0,0.493001555209953,20.0
0.0556577736890524,0.349100860046912,0.647802528597231,27568.0,0.530920060331825,19.1025641025641
0.0731618978630931,0.453018046048538,0.828313253012048,57835.0,0.0,22.0
0.129890453834116,0.650644783118406,0.712074303405573,60846.0,0.433333333333333,21.2271062271062
0.104882459312839,0.516010498687664,0.352845528455285,42802.0,0.676113360323887,20.1770451770452
0.0835621812475481,0.391581632653061,0.655786350148368,42008.0,0.472972972972973,18.0
0.0598413842826244,0.781157270029674,0.473922902494331,54298.0,0.637944664031621,14.0720390720391
0.076307363927428,0.41788782213239,0.701840490797546,45968.0,0.277533039647577,21.3736263736264
0.0429362880886427,0.704285714285714,0.362186788154898,49145.0,0.428571428571429,18.8
0.087741935483871,0.722266244057052,0.684636118598383,61250.0,0.283236994219653,21.5
0.0697206703910614,0.911990776325903,0.917891097666379,92019.0,0.868894601542416,15.5860805860806
0.0574926803300506,0.653584905660377,0.9475,101500.0,0.0768307322929172,22.1306471306471
0.159977064220183,0.433414043583535,0.457888493475682,33846.0,0.452449567723343,18.980463980464
0.0911983032873807,0.697125256673511,0.61283185840708,48333.0,0.350378787878788,18.4
0.0508905852417303,0.87915078933043,0.874766355140187,124444.0,0.0415194346289753,25.1098901098901
0.229928057553957,0.635860058309038,0.482727272727273,33750.0,0.705574912891986,16.3675213675214
0.0662983425414365,0.45203127980164,0.61189698948132,63494.0,0.312646370023419,20.9
0.0799174284871719,0.628336755646817,0.725761772853186,50447.0,0.235,21.031746031746
0.323727185398655,0.484739676840215,0.241379310344828,31897.0,0.977973568281938,14.3
0.0804020100502513,0.587179487179487,0.239024390243902,26830.0,0.489614243323442,20.8608058608059
0.103586889301175,0.439093484419263,0.581148121899362,56066.0,0.375404530744337,19.3
0.140446051838457,0.71472298745026,0.486895748398369,59423.0,0.814253222137983,14.7
0.062597200622084,0.917199654278306,0.681034482758621,104292.0,0.668122270742358,18.8
0.0945945945945946,0.360834518729256,0.601134215500945,41085.0,0.313199105145414,20.030525030525
0.0542708824917414,0.668529280286097,0.732880038853812,58547.0,0.142541436464088,23.9
0.0641025641025641,0.709764674060049,0.781402936378467,60526.0,0.0975609756097561,23.0
0.238805970149254,0.309960681520315,0.653395784543325,21970.0,0.996881496881497,14.95115995116
0.142384105960265,0.53854748603352,0.793103448275862,38459.0,0.493975903614458,19.5
0.0530903328050713,0.814121037463977,0.64,60855.0,0.338874680306905,23.4493284493284
0.0127895752895753,0.935921918098875,0.92568578553616,100865.0,0.144222415291051,23.0
0.0679963735267452,0.397365532381998,0.72,38125.0,0.497116493656286,20.5921855921856
0.0706870983687593,0.384751773049645,0.580383480825959,44983.0,0.316265060240964,22.0
0.0280811232449298,0.515789473684211,0.722641509433962,48517.0,0.20353982300885,23.5
0.0984060984060984,0.635636363636364,0.841860465116279,62404.0,0.232558139534884,19.7
0.0540297163439892,0.489904761904762,0.613226452905812,42618.0,0.438759689922481,21.1782661782662
0.101281269066504,0.408783783783784,0.526555386949924,40746.0,0.350253807106599,20.4969474969475
0.123135512535703,0.8159760087241,0.918594687232219,104257.0,0.214939759036145,22.4725274725275
0.0842287694974004,0.513793103448276,0.669077757685353,40461.0,0.350707371556217,19.5
0.0584387265590929,0.518718801996672,0.792097836312324,67259.0,0.132325141776938,23.1318681318681
0.0908119658119658,0.625761531766754,0.777486910994764,40484.0,0.359259259259259,23.0
0.0819672131147541,0.546031746031746,0.581609195402299,47981.0,0.269798657718121,21.9108669108669
0.0510046367851623,0.544403892944039,0.758409785932722,39617.0,0.38125,20.5677655677656
0.0424133811230585,0.751780532840939,0.754254254254254,64225.0,0.0560975609756098,21.1782661782662
0.116347177848775,0.783011776497119,0.671100362756953,64247.0,0.516235294117647,21.2515262515263
0.0739822277330027,0.662063771026864,0.559637912673056,37662.0,0.499277108433735,19.8595848595849
0.103106411103767,0.899461400359066,1.0,43108.0,0.855332629355861,18.8827838827839
0.0393554384877595,0.705466910803034,0.897486772486772,69359.0,0.2316874660879,21.2515262515263
0.0453648915187377,0.915488976823064,0.934801762114537,153983.0,0.0417705735660848,24.2063492063492
0.0375744047619048,0.595860566448802,0.611245465538089,63588.0,0.286284953395473,21.2026862026862
0.0255432710636676,0.673638658492607,0.746312684365782,61750.0,0.20670647680294,22.985347985348
0.0260021668472373,0.608414239482201,0.683908045977011,35125.0,0.732346241457859,16.8315018315018
0.0722044728434505,0.384462151394422,0.258373205741627,32296.0,0.985632183908046,17.0
0.0995418575593503,0.470340604668963,0.682926829268293,50347.0,0.311111111111111,20.6239316239316
0.198233562315996,0.415863602668643,0.659763313609467,26214.0,0.433707865168539,19.3711843711844
0.268892794376098,0.28110599078341,0.127604166666667,15724.0,0.904109589041096,14.5
0.099562363238512,0.822906641000962,0.882352941176471,72368.0,0.283442469597755,29.6
0.0910505836575875,0.432640949554896,0.650730411686587,42528.0,0.535117056856187,19.5
0.0894023103967855,0.619005719313682,0.337896253602305,28269.0,0.359255202628697,20.7
0.399441340782123,0.395913154533844,0.406779661016949,25769.0,0.565595134665508,22.9
0.119460010188487,0.423219241443108,0.544902912621359,34496.0,0.465921787709497,19.6642246642247
0.19625468164794,0.403335602450647,0.669763513513513,32333.0,0.82690794649882,16.4407814407814
0.0787795992714025,0.537117903930131,0.415533980582524,41813.0,0.335039817974972,20.4
0.0223140495867769,0.254122938530735,0.939309919901417,49364.0,0.146739130434783,21.0927960927961
0.117357001972387,0.214346712211785,0.675132275132275,25208.0,0.895287958115183,16.4896214896215
0.18,0.67201166180758,0.373123659756969,25392.0,0.125230202578269,22.7411477411477
0.0502772643253235,0.508665749656121,0.764490861618799,35730.0,0.516363636363636,20.9
0.0583675330597355,0.497135301895108,0.936190476190476,62201.0,0.379061371841155,22.0
0.0955816050495942,0.537196554424432,0.313253012048193,62411.0,0.677894736842105,16.2454212454212
0.232464929859719,0.450704225352113,0.27972027972028,19891.0,0.985148514851485,18.0
0.0645342312008979,0.620299689001979,0.641325536062378,52026.0,0.130742049469965,23.1074481074481
0.192830188679245,0.613690274483226,0.501742160278746,30445.0,0.325546345139412,21.2759462759463
0.0466101694915254,0.964467005076142,0.963675213675214,139028.0,0.680314960629921,15.6
0.0875987633115768,0.454545454545455,0.843167701863354,63051.0,0.231111111111111,20.013431013431
0.0476190476190476,0.47953216374269,0.851772287862513,67440.0,0.213114754098361,22.0573870573871
0.104750304506699,0.448826291079812,0.748400852878465,39936.0,0.911854103343465,15.6593406593407
0.122860635696822,0.495833333333333,0.796026490066225,46250.0,0.43019943019943,18.1
0.0504413619167718,0.589345172031077,0.697947214076246,43688.0,0.364508393285372,21.0805860805861
0.0779087647360328,0.341625944024878,0.613421550094518,46581.0,0.246323529411765,21.5
0.0905349794238683,0.504904789382574,0.68961038961039,46389.0,0.35,19.4
0.172910662824208,0.461287313432836,0.546972860125261,32386.0,0.549789621318373,18.3699633699634
0.123035230352304,0.389318885448916,0.542217700915565,29109.0,0.489263803680982,21.3492063492064
0.120399036807706,0.717301168488504,0.31897265948633,37798.0,0.217751479289941,22.1306471306471
0.0511551155115512,0.933444259567388,0.689655172413793,103500.0,0.624444444444444,18.6385836385836
0.0826759230041022,0.63499245852187,0.918437679494543,59085.0,0.231590181430096,20.1
0.273504273504274,0.363484087102178,0.0895765472312704,15852.0,0.768229166666667,17.1978021978022
0.0898334794040316,0.681888147768086,0.349759615384615,27238.0,0.537894030851777,19.3223443223443
0.0759865659109992,0.531344284277573,0.559241706161137,38690.0,0.278350515463918,21.1782661782662
0.104166666666667,0.623128549303046,0.473732718894009,37721.0,0.883607784431138,18.6874236874237
0.0427027027027027,0.929765886287625,0.735416666666667,58860.0,0.0380116959064327,25.0
0.159695817490494,0.408415841584158,0.343321917808219,22839.0,0.919395465994962,13.6568986568987
0.0877106045589693,0.554179566563467,0.524112829845314,43477.0,0.673366834170854,20.0
0.10223642172524,0.390566037735849,0.573267326732673,33712.0,0.462199312714777,18.5
0.051975051975052,0.310040456050018,0.501775147928994,34152.0,0.587273991655077,20.030525030525
0.0710200190657769,0.519125683060109,0.432542372881356,34729.0,0.486408328513592,18.7
0.093497662558436,0.683707317073171,0.83622279601623,65423.0,0.357744107744108,19.3467643467643
0.0468902637577336,0.497057092407298,0.844602609727165,62367.0,0.319634703196347,20.8363858363858
0.0403028278779782,0.646831245394252,0.717037671232877,65058.0,0.236111111111111,20.6166056166056
0.226935312831389,0.440178571428571,0.241545893719807,29135.0,0.187861271676301,21.1538461538462
0.123142250530786,0.667063020214031,0.508379888268156,46982.0,0.340897878638382,20.9
0.144640234948605,0.326053988474371,0.710831721470019,34881.0,0.665853658536585,18.4
0.16894018887723,0.259358288770053,0.230252100840336,17708.0,0.87378640776699,18.2234432234432
0.112650871703174,0.579821200510856,0.793134598012647,64208.0,0.274834437086093,22.0
0.0761904761904762,0.314209115281501,0.416718652526513,27500.0,0.674466620784584,21.0805860805861
0.039247311827957,0.432535885167464,0.794549266247379,62019.0,0.185185185185185,21.0
0.0329835082458771,0.621026894865526,0.745762711864407,43750.0,0.343301435406699,21.4
0.0802702702702703,0.761147327249022,0.705798138869005,71071.0,0.131401349741961,24.2063492063492
0.0994690265486726,0.291423570595099,0.459354838709677,43365.0,0.63929889298893,16.4
0.0651541593949971,0.319926028663893,0.802511415525114,38926.0,0.614906832298137,20.0
0.143312101910828,0.456146788990826,0.457739791073124,40902.0,0.347718865598027,19.8693528693529
0.135890410958904,0.466985645933014,0.711157455683003,56750.0,0.180412371134021,20.6
0.093011035207567,0.503653444676409,0.56,38402.0,0.44478527607362,19.1
0.0750551876379691,0.435367114788004,0.71031746031746,51077.0,0.232815964523282,22.0
0.134233220847394,0.56341226078495,0.624526873580621,43500.0,0.33615221987315,21.3003663003663
0.0447260529258293,0.915201973481344,0.930171277997365,101215.0,0.119067443796836,25.6227106227106
0.10268270120259,0.569066147859922,0.263546798029557,31750.0,0.223234624145786,28.4
0.0866790747141718,0.741927083333333,0.457215836526181,55050.0,0.774244833068362,15.8302808302808
0.0908646800195408,0.487583760346866,0.579268292682927,41383.0,0.374622356495468,19.8
0.102032176121931,0.444653614457831,0.683604985618408,46743.0,0.326923076923077,21.2002442002442
0.0629450953365495,0.76609541454377,0.531964809384164,69167.0,0.00277777777777778,23.7912087912088
0.117184083952777,0.555996472663139,0.669603524229075,44569.0,0.626810095159288,16.9291819291819
0.0776699029126214,0.768815677364385,0.581545064377682,53416.0,0.474860335195531,18.3
0.0,0.749049429657795,0.855072463768116,48250.0,0.343824511206485,20.6654456654457
0.0756598240469208,0.593192868719611,0.474550898203593,61136.0,0.379518072289157,17.5641025641026
0.230847285641806,0.331587561374795,0.447297297297297,24832.0,0.723035952063915,18.5897435897436
0.127151051625239,0.469485824123018,0.663865546218487,45950.0,0.735602094240838,15.5
0.08014440433213,0.569317824583464,0.836262719703978,41790.0,0.384471468662301,20.0
0.0317622950819672,0.811690468282962,0.776798825256975,70911.0,0.142099056603774,22.4
0.0775401069518717,0.550920245398773,0.804718217562254,55905.0,0.343669250645995,19.3
0.0537944284341979,0.659556313993174,0.493540051679587,69318.0,0.616895874263261,16.2942612942613
0.138461538461538,0.593155893536122,0.737569060773481,35741.0,0.441888619854722,19.5
0.0452683326505531,0.685641126649596,0.706298655343241,73273.0,0.291106290672451,20.8119658119658
0.06796875,0.75018315018315,0.766027759418374,53846.0,0.29612034837688,21.4224664224664
0.118222222222222,0.629251700680272,0.439516129032258,55972.0,0.99816961561928,17.0512820512821
0.115384615384615,0.604858299595142,0.669921875,47165.0,0.392045454545455,19.7
0.156382978723404,0.556657649534115,0.755622188905547,43313.0,0.485044462409054,19.8
0.201072386058981,0.335053592695514,0.324056895485467,23750.0,0.937710437710438,14.8
0.0967117988394584,0.48122866894198,0.5,33375.0,0.383169934640523,21.8131868131868
0.103145951521403,0.563805104408353,0.731818181818182,40859.0,0.311167945439045,21.5
0.0734573947110676,0.41093032957864,0.669404517453799,51438.0,0.261154855643045,22.1062271062271
0.0984141791044776,0.517065515888584,0.723370429252782,50238.0,0.0,21.0
0.111572700296736,0.57428001140576,0.617647058823529,44883.0,0.419291338582677,19.8
0.0578800557880056,0.733762057877813,0.827210884353741,78216.0,0.106849315068493,22.5946275946276
0.194039054470709,0.7193096711169,0.741818181818182,54341.0,0.221084337349398,21.0
0.111967694566814,0.316379049349077,0.768773635872501,45000.0,0.680769230769231,20.2
0.100456621004566,0.56437889960295,0.669039145907473,37943.0,0.493765586034913,17.7
0.0704676489429853,0.381133873272987,0.718048780487805,34572.0,0.544117647058823,21.0
0.340753424657534,0.379093198992443,0.16711590296496,9435.0,0.991758241758242,15.0
0.153488372093023,0.426178010471204,0.464491362763916,27948.0,0.844029244516653,14.0720390720391
0.0603351955307263,0.649616368286445,0.675453047775947,42720.0,0.230769230769231,21.2
0.0965376782077393,0.360670194003527,0.52,31546.0,0.411405295315682,19.0
0.121687398593835,0.781962864721485,0.826825127334465,52500.0,0.50440642820114,20.6
0.195817490494297,0.679304897314376,0.570809248554913,46776.0,0.443535188216039,18.1
0.117535903250189,0.539971448965025,0.82188679245283,46602.0,0.4082774049217,18.7
0.163682864450128,0.355018587360595,0.362126245847176,18194.0,0.153846153846154,28.4065934065934
0.0654494382022472,0.522325581395349,0.774425287356322,48703.0,0.267657992565056,21.3247863247863
0.0596926713947991,0.625744258576694,0.495787427090084,58329.0,0.562214089661482,19.0537240537241
0.237851662404092,0.369422572178478,0.444596443228454,19454.0,0.577259475218659,20.7631257631258
0.0706580366774542,0.635752042287362,0.724873096446701,60488.0,0.127762430939227,20.0
0.0720338983050847,0.576410256410256,0.724091520861373,62713.0,0.182795698924731,22.4
0.0527983104540655,0.639270771069934,0.678660669665167,59427.0,0.354219948849105,19.5421245421245
0.355521936459909,0.499447513812155,0.217479674796748,19297.0,0.529513888888889,16.5
0.0808293269230769,0.706432105552501,0.847457627118644,54012.0,0.262384322264562,21.9352869352869
0.0819295558958652,0.412068965517241,0.55352644836272,37040.0,0.701204819277108,19.6153846153846
0.0528946272386506,0.538994800693241,0.704370179948586,55753.0,0.236434108527132,20.3553113553114
0.0784123910939013,0.567753001715266,0.745779543197617,45048.0,0.214912280701754,20.7
0.112177867609904,0.39248181083266,0.6220600162206,32404.0,0.780141843971631,18.9
0.0809170600134862,0.474801061007958,0.619092627599244,36820.0,0.607142857142857,18.1
0.110018438844499,0.601769911504425,1.0,42981.0,0.121852970795569,22.008547008547
0.105641592920354,0.372,0.470951792336218,33160.0,0.465587044534413,20.0
0.0747772181325068,0.729136690647482,0.776031434184676,49879.0,0.148345784418356,24.4
0.0391076838336546,0.87678936605317,0.720218579234973,75871.0,0.128978224455611,24.0
0.0437464946719013,0.79639175257732,0.769381746810599,86548.0,0.132323232323232,22.6678876678877
0.0941754916792738,0.851800069905627,0.90139808682855,44916.0,0.291388624086432,22.9365079365079
0.122448979591837,0.537237643872715,0.557397959183674,48807.0,0.32579185520362,21.2515262515263
0.0809968847352025,0.347743165924984,0.528716216216216,33460.0,0.526902704209646,19.2
0.0684243565599498,0.469247083775186,0.701337295690936,39708.0,0.26984126984127,19.5
0.084192439862543,0.325038880248834,0.485185185185185,23299.0,0.447619047619048,19.0
0.180911680911681,0.326033203814906,0.546623794212219,38929.0,0.418918918918919,20.0
0.0599137931034483,0.655016447368421,0.793388429752066,69375.0,0.145833333333333,20.3
0.0787215152411956,0.509763617677287,0.623244552058111,43139.0,0.129310344827586,19.8595848595849
0.0606209955643174,0.775267538644471,0.872045220966084,93040.0,0.127350427350427,22.6190476190476
0.162701189643107,0.435353253281206,0.502276176024279,47357.0,0.586649550706033,18.3211233211233
0.0468343451864701,0.541224489795918,0.678707224334601,48633.0,0.335135135135135,18.5
0.0732004880032534,0.787639983409374,0.531180400890869,62470.0,0.659485338120886,17.0
0.0406414155377385,0.779945665596444,0.834705075445816,81479.0,0.278131634819533,21.4
0.108674304418985,0.525988173046997,0.760573476702509,54503.0,0.271889400921659,22.4
0.18444666001994,0.568557919621749,0.75577026301664,40349.0,0.84846547314578,19.2
0.0773026315789474,0.550220750551876,0.434676434676435,37403.0,0.249146757679181,23.0
0.100479424690372,0.844934917940011,0.958791208791209,67369.0,0.991735537190083,18.3455433455433
0.0800516462233699,0.620389000670691,0.753950338600451,76976.0,0.447791164658635,20.6166056166056
0.0341801385681293,0.799770114942529,0.813050233039876,85592.0,0.119463087248322,24.2
0.144223107569721,0.372319034852547,0.194199243379571,26069.0,0.800205973223481,16.0
0.0872576177285319,0.414654454621149,0.830339321357285,53365.0,0.27390180878553,20.3724053724054
0.116625310173697,0.49855421686747,0.541103603603604,44851.0,0.189456342668863,21.1782661782662
0.158721256309591,0.518481012658228,0.230472516875603,33879.0,0.784543325526932,20.0
0.285384170999422,0.453546910755149,0.41438032166509,30813.0,0.782263401720715,17.3
0.0654925701706109,0.60707635009311,0.521739130434783,39418.0,0.295714285714286,22.8
0.0694471015879089,0.640923566878981,0.684654300168634,61784.0,0.329838709677419,20.3479853479853
0.204572803850782,0.42720139494333,0.141187050359712,22899.0,0.828054298642534,16.9
0.0395220588235294,0.685012701100762,0.721207307386815,53450.0,0.183566433566434,22.3
0.0580474934036939,0.754798761609907,0.841666666666667,88864.0,0.0883720930232558,21.5934065934066
0.151741293532338,0.384829505915101,0.697108066971081,31750.0,0.429824561403509,20.1
0.0621156211562116,0.6975153042852,0.461538461538462,45497.0,0.723086124401914,16.7582417582418
0.163855421686747,0.834719334719335,0.310897435897436,61382.0,0.981269510926119,14.8
0.0902356902356902,0.329800498753117,0.525500910746812,23480.0,0.700507614213198,19.004884004884
0.0974304068522484,0.482910003135779,0.708583690987124,51492.0,0.617121848739496,17.9059829059829
0.0452705189547295,0.876569037656904,0.635902636916836,77175.0,0.101554404145078,23.7912087912088
0.0621827411167513,0.453461975028377,0.712700369913687,41103.0,0.4,19.5
0.0518480492813142,0.516582914572864,0.537648612945839,42917.0,0.659504132231405,18.4
0.066027296200664,0.544425956738769,0.664634146341463,54436.0,0.316742081447964,21.0
0.02878257487359,0.676432710882164,0.52356780275562,36091.0,0.0,19.9
0.124160296502201,0.418386491557223,0.611322549952426,50061.0,0.647887323943662,16.4163614163614
0.0404411764705882,0.880808950086059,0.654639175257732,68769.0,0.309278350515464,22.3
0.153104279686558,0.413941018766756,0.210144927536232,28554.0,0.902527075812274,16.5
0.0697887970615243,0.65200158541419,0.790560471976401,52083.0,0.275675675675676,20.4
0.0684410646387833,0.806104129263914,0.715736040609137,53796.0,0.851365015166835,16.050061050061
0.0541082164328657,0.787906691221608,0.775828460038986,88504.0,0.428939828080229,21.7887667887668
0.0394126738794436,0.886733633529616,0.971881759192502,94949.0,0.130538922155689,24.6
0.0451680672268908,0.656678355116353,0.543276661514683,76549.0,0.294992563212692,21.1782661782662
0.0409260024803638,0.698983050847458,0.853260869565217,51940.0,0.99238578680203,16.5628815628816
0.0347113884555382,0.862244897959184,0.911196911196911,110021.0,0.139817629179331,23.0
0.0660313138189244,0.665759019741321,0.801959412176347,51026.0,0.234280792420327,21.7
0.0869791666666667,0.749130434782609,0.805074971164937,95625.0,0.291534631054776,21.3003663003663
0.184494602551521,0.632128514056225,0.632520325203252,38705.0,0.300509337860781,21.007326007326
